video_id 	video_url 	text 	start 	duration 
i5OZQQWj5-I	https://www.youtube.com/watch?v=i5OZQQWj5-I	Doing just this, will let you pass 100,000s 
of new traders on the learning curve.	269.88	5.94
i5OZQQWj5-I	https://www.youtube.com/watch?v=i5OZQQWj5-I	This tip in itself is a game changer, im 
serious, every new trader should do it.	275.82	4.56
i5OZQQWj5-I	https://www.youtube.com/watch?v=i5OZQQWj5-I	Thats my first step, on how to start trading 
stocks a complete beginner. I was thinking about	280.38	4.44
i5OZQQWj5-I	https://www.youtube.com/watch?v=i5OZQQWj5-I	making this a video series, where we go completely 
from A-Z on how to become a successful trader.	284.82	5.76
i5OZQQWj5-I	https://www.youtube.com/watch?v=i5OZQQWj5-I	This is going to include everything. Risk 
management, trading psychology, chart setups,	290.58	5.16
i5OZQQWj5-I	https://www.youtube.com/watch?v=i5OZQQWj5-I	market structure, candle stick patterns, trading 
strategies, everything. A-Z. Beginning to end.	295.74	5.52
i5OZQQWj5-I	https://www.youtube.com/watch?v=i5OZQQWj5-I	Everything you need know as a beginner trader.
If you guys are interested in this and you guys	301.26	4.98
i5OZQQWj5-I	https://www.youtube.com/watch?v=i5OZQQWj5-I	get this video to 1,000 likes, Ill 
make this a complete series and do	306.24	3.96
i5OZQQWj5-I	https://www.youtube.com/watch?v=i5OZQQWj5-I	a total blueprint on how to start learning 
to trade stocks from a complete beginner.	310.2	4.38
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	hi everyone welcome to today's video so	0.0	4.5
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	there is a lot of Doom and Gloom in the	2.34	4.14
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	Indian stock market investing right now	4.5	3.84
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	people are really worried that the	6.48	3.42
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	markets are going to fall there is	8.34	3.66
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	Extreme negativity in the market news	9.9	3.72
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	channels are reporting as if you know	12.0	3.599
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	what that entire Indian stock market is	13.62	4.14
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	going to vanish from Earth fiis are	15.599	4.321
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	pulling their money out of India and a	17.76	4.019
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	lot of negative General commentary is	19.92	3.66
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	there so people have started to stop	21.779	4.021
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	their sips people are not buying stocks	23.58	4.439
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	so I'm releasing this video as a message	25.8	4.139
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	of Hope because I'm quite hopeful about	28.019	4.321
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	the Indian stock market I feel that the	29.939	4.741
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	Indian markets are bottoming out I will	32.34	4.44
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	show you data points I am investing in	34.68	4.08
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	the market now I had built some cash	36.78	3.72
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	positions in the last few months which I	38.76	3.72
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	have started to deploy already now this	40.5	3.78
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	is not a push from my side that you	42.48	3.96
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	should also go and invest your money but	44.28	4.38
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	hopefully by analyzing and understanding	46.44	4.02
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	this video and doing certain kind of	48.66	3.84
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	forecast you will be able to better	50.46	3.96
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	understand whatever is happening in the	52.5	3.78
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	market because most of the stock market	54.42	4.2
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	commentators they simply go and do	56.28	4.08
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	postmortem report when I was on talking	58.62	3.419
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	about adani four months back no one was	60.36	3.179
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	listening and now everyone is talking	62.039	3.361
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	about adani so right now there is a lot	63.539	3.841
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	of negative commentary but I am quite	65.4	3.84
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	hopeful about the markets this again	67.38	3.54
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	does not mean that you know what the	69.24	3.18
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	markets cannot fall by five ten percent	70.92	3.54
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	they of course can at any point in time	72.42	4.32
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	but generally from this stage I feel	74.46	4.019
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	that it is better to be invested in	76.74	3.78
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	Market rather than pulling your money	78.479	4.081
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	out of it so in order to understand this	80.52	4.2
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	entire context let me do a point wise	82.56	4.379
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	analysis so the first key point that you	84.72	4.079
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	need to understand is the historic Point	86.939	4.081
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	go three months back there was so much	88.799	4.32
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	negativity associated with two different	91.02	4.32
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	asset classes one is like cryptos people	93.119	4.261
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	were extremely negative and second there	95.34	4.319
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	was lot of negativity associated with	97.38	4.739
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	U.S stock market people were saying that	99.659	5.161
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	you know what Tesla stock space the Elon	102.119	4.741
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	Musk sold his own stocks only so much	104.82	4.08
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	firing happening intake Tech was	106.86	3.96
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	overvalued it Rose so much after	108.9	3.48
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	pandemic there is hardly anything left	110.82	3.0
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	in Tech whatever right so I mean this	112.38	3.0
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	type of negative commentary was there	113.82	3.839
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	now take a look at this chart that in	115.38	4.519
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	the last one month NASDAQ Composite has	117.659	5.82
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	increased by roughly 18 percent gain so	119.899	5.26
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	the U.S stock market according to me	123.479	3.541
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	bottomed out roughly a month back and	125.159	3.6
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	this is a Community member post that I	127.02	3.9
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	made Talking specifically that I am	128.759	3.901
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	building aggressive positions in the U.S	130.92	3.36
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	stock market and my that entire	132.66	3.62
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	portfolio is massively in green	134.28	4.56
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	similarly lot of negative commentary	136.28	4.3
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	against cryptos now again I don't want	138.84	3.3
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	to touch upon this topic because this	140.58	3.48
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	becomes like a talking point for a lot	142.14	3.78
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	of people no fundamental value this that	144.06	3.84
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	and I categorically mentioned the fact	145.92	3.72
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	that I'm building positions in Bitcoin	147.9	3.6
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	you don't have to do it I am switching	149.64	3.599
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	all my positions to bitcoin that is	151.5	3.18
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	something that I have done and now	153.239	4.021
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	Bitcoin is up roughly by 40 in the last	154.68	5.1
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	one month again you analyze crypto	157.26	4.8
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	oriented companies for example coinbase	159.78	5.52
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	it has been up by roughly 1995 in the	162.06	5.22
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	last one month so according to me a	165.3	4.019
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	massive bottoming out of U.S tech stock	167.28	3.66
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	had happened roughly one month back	169.319	3.541
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	similarly it had happened to a very	170.94	3.84
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	large extent in cryptos and right now	172.86	3.72
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	that bottoming out scenario is playing	174.78	4.26
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	out in the Indian market so the lesson	176.58	4.439
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	being that if you feel that the markets	179.04	3.66
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	are bottoming out in India and if you	181.019	3.36
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	start building more positions now then	182.7	3.179
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	there is a good chance that you are	184.379	3.121
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	going to make a lot of money in the	185.879	4.021
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	upcoming few months now again not a push	187.5	3.72
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	from my side this is not a Stock	189.9	3.24
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	Investing recommendation this that I'm	191.22	3.54
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	honestly presenting a transparent	193.14	3.36
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	discussion in front of you that will	194.76	3.66
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	help you make up your mind as to what	196.5	3.78
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	might or might not happen so now you	198.42	3.48
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	might have a natural response that as to	200.28	3.3
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	why you are saying that Indian markets	201.9	3.3
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	are bottoming out can you present some	203.58	3.96
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	data and Analysis around it so this is a	205.2	3.84
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	very important point and here you should	207.54	3.419
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	start making some notes so reason number	209.04	4.02
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	one why I feel that the Indian markets	210.959	4.261
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	are bottoming out is due to the time	213.06	3.66
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	correction that has happened in the	215.22	3.12
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	market so what do I mean by time	216.72	3.239
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	correction so for example this is the	218.34	3.959
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	nifty 50 chart and what you will see is	219.959	4.081
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	that right now the markets are dancing	222.299	5.041
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	around 17 700 levels now when was this	224.04	5.339
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	level last there so in one and a half	227.34	4.38
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	years nifty 50 has given zero percent	229.379	6.92
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	return okay now you'll say corrections	231.72	6.84
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	two years return there is zero three	236.299	4.241
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	years written there is not much but it's	238.56	4.56
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	not as if that over a course of four or	240.54	4.5
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	five years the stock market return will	243.12	3.72
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	be close to zero why would that not be	245.04	3.779
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	the case so think about it this way that	246.84	3.599
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	you are getting seven seven and a half	248.819	3.961
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	percent returns when you go and do fixed	250.439	5.461
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	deposits now if you keep on getting zero	252.78	4.799
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	percent return from the stock market for	255.9	3.42
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	one year maybe you'll be okay for two	257.579	4.021
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	years maybe by third year you will lose	259.32	4.319
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	your patience you'll simply say that the	261.6	3.84
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	stock market game is useless your mummy	263.639	3.181
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	and papa are going to say that both of	265.44	3.18
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	your stock market value is now just	266.82	3.78
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	simply go and do fixed deposit or buy a	268.62	3.9
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	land or whatever it is right so to cut	270.6	3.9
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	the long story short if people do not	272.52	4.32
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	make Equity returns over a period of two	274.5	4.8
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	to three years it is very very unlikely	276.84	4.2
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	that they are going to stay in the	279.3	4.38
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	equity Market people do not bother too	281.04	4.62
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	much from a long term perspective for	283.68	4.019
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	them long term means two three years if	285.66	3.96
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	people are not making returns from the	287.699	3.961
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	equity Market in two three years they	289.62	4.74
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	are out of it now it has been one and a	291.66	4.74
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	half years where Indian Market has given	294.36	4.8
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	zero percent returns if in another one	296.4	4.92
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	year the market do not move there will	299.16	4.56
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	be a large segment of retail investors	301.32	3.96
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	that will drop off from the market	303.72	3.72
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	almost permanently now you might have a	305.28	3.72
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	natural question that accept Okay all	307.44	3.12
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	this sounds like a made-up number that	309.0	3.0
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	you know three years if people do not	310.56	2.76
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	make return they will jump over the	312.0	2.699
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	market how do you know so here's the	313.32	3.18
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	data point take a look at this I will	314.699	4.321
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	read it with you so direct net buying by	316.5	5.699
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	retail investors fell to 528 billion in	319.02	5.34
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	the first half of financial year 23.	322.199	5.34
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	this is down 12.5 percent from 603	324.36	6.54
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	billion dollars in the year 2022. now we	327.539	5.88
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	all know that 2022 was a really bad year	330.9	4.56
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	and almost 12 and a half percent less	333.419	3.78
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	investment from retail investors came	335.46	3.66
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	into the market which is a negative sign	337.199	3.84
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	if two two and a half years of bad	339.12	3.72
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	return or zero percent return happens in	341.039	3.66
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	the market it is very very likely that	342.84	3.78
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	you will see and exodus so the word of	344.699	3.661
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	the day today is Exodus let me know what	346.62	3.78
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	does that mean so there will be a mass	348.36	4.38
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	Exodus of retail investors from Stock	350.4	4.5
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	Investing and guess what the government	352.74	4.92
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	does not want you to do that now again	354.9	4.2
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	you will have a natural question how do	357.66	2.759
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	you know that government does not want	359.1	3.24
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	us to do that okay so this itself will	360.419	3.78
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	be a lecture of five hours in fact I	362.34	3.12
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	have done some classes on this	364.199	2.761
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	particular Topic in my stock market	365.46	3.299
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	course you can go and check it out it	366.96	3.48
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	will help you understand stock market	368.759	3.361
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	fundamentally if you have any questions	370.44	3.36
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	you can always ask me on the wisdom	372.12	3.06
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	hatch community that we are building	373.8	3.66
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	this is for serious investors if you are	375.18	3.78
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	considering learning about stock market	377.46	3.239
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	you can definitely check it out so there	378.96	3.359
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	are three precise reasons the number one	380.699	3.481
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	reason is the chest thumping so for	382.319	3.361
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	example says something means that if the	384.18	3.299
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	market goes up and if the Indian market	385.68	3.54
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	is doing well what is meant by Indian	387.479	3.72
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	market it means the Indian stock market	389.22	4.259
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	is doing well it becomes a badge of	391.199	3.72
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	honor for the government because they	393.479	2.761
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	can always say that you know what there	394.919	3.181
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	is like so much bullish sentiment in the	396.24	4.019
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	market it becomes a chest thumping point	398.1	4.26
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	for the government that Indian investors	400.259	3.961
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	are benefiting there is General positive	402.36	3.779
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	outlook in the economy so how do you	404.22	3.84
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	measure all this so the one data point	406.139	3.961
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	very important data point is the GDP	408.06	3.9
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	which is the macroeconomy related data	410.1	3.84
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	point and second most important data	411.96	3.959
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	point is the sensex or Nifty returns	413.94	3.66
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	that people are making this becomes a	415.919	3.361
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	fairly important consideration for the	417.6	3.18
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	government this second key reason is	419.28	3.78
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	that investor sentiment needs to be kept	420.78	4.5
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	High especially the foreign players you	423.06	3.96
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	must have seen that every Finance	425.28	3.96
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	Minister every chief economic advisor	427.02	3.899
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	even prime minister their cabinet	429.24	3.12
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	members they keep on saying that it's	430.919	3.12
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	very important for India to get foreign	432.36	3.059
YhIU8_Dz4aU	https://www.youtube.com/watch?v=YhIU8_Dz4aU	investors now when will foreign	434.039	3.121
